mac_hash,label
e5a695be8c40d9f746620621f6fe0c95,0
109941f9893415e150bc2bae0b7b2741,0
9e3b47bc185a6eda205bb3016b6ab153,2
c23af82d621661bdcb94733ac89a3a6d,1
d127369db7c88b591a9ac74af6f9f8a2,1
b9f2115a5bd03c91ed8308e32e256b78,3
534a674a114bed33baad081bae4d7829,2
890d8985155e7c944cfef3da742d3b7c,4
a951433bb5dd27043e15f34e34d35211,1
59c82f360993dc2faa8012085ddbc7c4,0
20d5e636f6f2b8df2f175a4cfa8c4097,3
8c791c61158f6012ae3e81b761cfd520,2
cd2bff60624d3f8fafb98bdd6bd4e293,4
4c0ea5e4bf888158d48fb1859ad58e37,0
68c97866528c58be2e6cf2674316cd55,4
8eb742fba4c8aa4307e250f02a5cb3d1,0
0fd4e76936173b5d05cfcd68a242d6bb,4
0e059e80b3411ac59a4fde712b902226,4
6baecc360d39118b1ffc610f7349c9cc,1
eedc1caa7f19ddd46d39460d89ec46c9,2
fd4ae256ea1c95d32af005f110728989,0
43b647a12fcccf1b7bc78767d9b1a094,3
81a86e5e4bb0f783f25b2294195e721f,1
b83803a0d4d661664601615d3bdc4f8a,3
84115e2051c51667e4907aefc6b90104,1
31ff061f36df3dc7ef76e5f893da9e47,0
e9befa94e28209231d6d68e9ea3a50b8,0
370f6f81227cc7f57156002822732736,2
0a35993dee7bf3a4f3c9483167c44c47,0
4add62efd00478a2b152dd2b82692f7a,3
f8dea20e09b6fd4e9cdd07f1784aeab0,4
0172676e4af15077fb48fb35de52e451,0
06b13ece8f31557d39975c08a36f83f2,1
485b5ca41575b048137477f2a9e9eccf,0
24c14b58534e1719919688e6ae14d4cc,0
c123e0f5f2f62dd66a288e5ccad50985,2
168d45121aae2524210a1fa04c1de0ff,0
60b143a74f4b17c9423a6c40cdc0a1be,1
272855c181c80a488808c67cd2ebbcdc,1
a4a8de760f0af08dcfa02fa3c19d4945,0
42228bb9d5bf173e003211ad97d7aa28,0
dcb624868ad22f62af6e6bad9555eaba,3
48f6ea90f2e85ca430d861a39eaf28e3,4
00ae6f72c55d7da93e755e56ba48524a,1
3b7cc7790907795f3d28ca678510235f,2
7dfc11fa987b0a95a8857b35f6e01bb0,0
f6c208e460d3064f0e0317ff71ca0edb,4
5897d176cef93f29a9b96690c5326bb6,1
dadfb7252e8563c3b42d5618057d05a0,0
fcab4893f21f09213a18ac54f7508322,2
b86f7e336e12cbc04d19ff1e6c723275,0
9b10d4d0bd1f2a43b301bf589044573a,1
03815ad5a23326d596342a6aaf706966,4
3c6ac07fb388cff479a069f2db00ecf9,3
7fc0fffaf96309035773f4b88d7d9fb0,1
c0d4e2edbc62cb748b4d19452bee63ed,1
8fe4e99919235c5b63c9a60782bc2640,4
e9c3565622d95b76fd81638f6b3c4ac7,0
57c6e28a3804975bd1afcb8ca8011649,0
36bdee3615fe2f953703bc0847a9096d,4
0d9104f2939fe5a5345e6481ffce0a49,0
265e0abe1f247744d07127a62da56cde,2
eedf5fd5de92e11fb017bb30eec57769,0
13707bc5159d7678b30500021bc5ae57,4
f581aab93b257842c2ffdd9d56d66d30,1
788645d9fcbce7d12f2ce3896dd3e8a8,0
4f5ab88aa6f1794d377d80a70fdb7b32,1
ebee0b9287ed5e317709c846c629d9f9,4
7bedaca06078d7a5101e2b3963ad7e43,0
cf5d0a30c688d00cffe951518fc7e906,0
77930467a4a4df212012c1aec9e5fb6f,0
8a759e698b11d46b813fce7db404c6eb,0
0124e328182ebf6f140e8f9b1e00e7ea,0
d66299026326813bd815e91e192d8173,0
dae3b45f842b03a9e9d990aa8970367e,1
f40c93f5a324dbba2113b4a9a7e87177,1
e24e84fa9e38e150089367d5ff2b381f,1
0888be0d91fe2e6719c9d9c212775df5,4
2fd15f30e194485839472de85c0e2c10,3
f6a825ee0aba8cef8c614bd4fe8a0ea2,1
0bb84a0f3afc1c3d89d0519d5df50b55,3
33a3c44c1313d8912fc873e140266881,4
d29b8b4e34b710ea9c228603f5bd2f32,2
f7dd718205d00ed46dfe4c8571b37dca,0
8af3ef5d4ecdfcf93241125fb6e456d7,0
0e912b0f7267c4a700339f607f829b53,3
33559bc0e77d10f62f5f6aa8e23f4303,0
f353d8b899d4214e64d59040af0283e2,2
6f9d196da5425ef7f280ef686abf1068,0
f78a5654332e0902478e839767e81ac1,0
0fa9a4c4e98eabbc4d5229755c220d44,4
16e4975bb945eb1986bfb7e74ed44ab5,4
3e85984ff90c74cf32b0db02d41780a0,0
9ac4c8a51ad0110d99d1455694448cd5,0
46bcc747f40eafe7fd313b2a334a0014,3
27054d8a2d9838ce197de8918355c57e,3
27083aca1c794184d51838a77dea7c82,4
ffc343f03f0c9dbd06439ddff42922c0,0
ff048820f1dbdad7536ac1aa73079388,3
4fab5926c0825d3a417d1580c439412a,2
2f813780a83423fff8e4b540f68b43ef,0
9b3c249c752037ce69b895cbbe0595ba,0
235b5a91a9bbed3b45b72b2e74e678ee,1
a71f8baef3fe3dca9cf8ddf6ae63a0a8,2
adf2764e6a4645eae140f8ae93f01b7b,0
165d91fedacbd62ad14edf10be67a7d6,4
ad6a9a814a17224f6a30bf5332119b50,4
ed7a4f53fd55cdec85b4093c3e988891,4
d609d19010240002e679cbcd365fe54e,0
c592a90ae5fe1b5ab3c497fecb49c710,1
5dbdfe5234ab80f14dcefe468bd48700,4
1f2d0be25dacb5bbe235f10deb0ba7e4,0
5903614497f248b96b84eea0390d8e08,0
edcd81ee54e250a62acb4d025528eb06,3
885c74269dcfbe72d166a6aef1b60255,1
d593676ad1748604b9e0475e358f00fc,4
6dcf471bec18de4217d0beb6f88585e4,0
ecff0a23e42f672bc2ad34d5ae71dd0f,2
ccabd152395f9441c92922300769b277,3
e6652b2a15a3c8f58fe152249fbdfc4f,2
25ea690e1b495cb06003e366a9f38047,0
d7651eb23652daa0ca55c6bd0d8c462a,2
fef3ee183a755984ee0a6391f7f0c77e,0
ca89101f34d5803cd327470bcbbc9aa9,0
f3024ec860d7c3182314be2dc8aaba46,0
62c3d8b8630c3e4b9b1237e9fef2d584,1
c1e9d6782bf6cdf59a993936da865ff0,1
de43b56c6854fc280fadbcb32a42b348,4
ac0c1e8aac552c1c55a308eaecae85e9,4
a4accd7305c105342dc3d319cf1a1e40,0
a800f1f66aa3c6407ef4916fd62c0c9b,2
61a52262dd31973a262a10dc06152774,0
a1570727e2844f2c5386e66a3800eec9,0
e5d5d02a17b0e3625da2f80ad7e5934d,1
8aa3b202e68c27484ddbba579bc89451,0
f192f5e98e0e49abb1c277b48b16514f,4
3668fcf13a7261070946bab0f32c0825,1
706b891bc7e7d5f24654e133e108a05c,1
a0bc94e62fec9e50ab168e680192facc,0
a8561cb73c0cc026a7f208bc774a4361,0
e617a42f0aa86561d14f23742fdb140d,4
ea77eeb55bb919f1f51de452da3c2e66,0
a731886e7f07a4dcc2443e983a356ac5,0
3b004c13db77803b443613010353056d,0
252bf4d38e653270d15c3031777adf35,0
1886a0735337b2cb9bca943243bae1c7,4
86c8e7874eff4e7f9cb7397578f613a8,3
7878f5c347891b7771de856a2849d675,1
04e352e5de89c412f63dc2e8bdc77bd2,1
b2dd6758d47ea126058780f87717d6f0,1
755f0ceabab458c5e0b2076f0a216f5d,0
a4884515ee2b5cb8a5e71515ab196f37,0
88f0e5c0976d8a87f89a83b4fa611003,3
ccb6939bfecc2596e3a9bef5987e0de9,1
5527b4772e38f12591a5c563840e48d9,0
1e33131705a4e36a1eba258612834337,0
b68bf496057b067cae6f3bd25ddf3fba,0
1ff63b1570d3f9561483c1e173a0c0f0,0
dd267e9469567c0ecc47024fae38a8b1,4
c0a2f951579a5f0670ce5aa041815e02,1
bde275c5a35f8a24d4086f22e07121f6,3
8d5f2fadc0df111695a2de0748184581,0
e16a1799dae03db5d55e3df3e18abb2f,0
1bfbb332f9daa4692ea02d61a1fd8eb1,4
a79d53cec1b0ea2018833cc7f1656d1a,1
e1e902874bf51b5a58a714c5db7af27e,3
bbabc2e3941fef8e3407f6e89ad0ff55,2
c195f36b337ce7d8417b878c55b7cd67,0
0f502afdc5d3244d2453ff647eedab63,1
bf92e772f55bc4177a05560f5d79dab5,1
29d3a7ec8029cd1c26dc0a00fed8adb4,0
d521a376507db6abe891c01a47176611,4
eec14d874851e5107b7473875a31c1a2,1
7ca944041430aed0acce80a67988777e,4
60e8e3de4c2d363e4bda8c5dce1e08bc,4
94f73b9c8d2a133b20c5b483804797ab,3
d0ad182b6feff64c765db7a1af23560a,1
c22d45185eddbfeae6f18f0479ac9eeb,0
95d0dae40938d92dbd5e8432e288ed37,3
595376c6c37fae5ba51d73abc4520862,0
1381babeaee2f6770163a3f0ec479e3e,4
ce678e720b83aad3d1698640a82c7d66,2
e853d3eb3bf8f8e5089f1206dac93956,3
a2d11042a22322c0a3741fad941e3de9,1
786ad48113a10abbffe47124c43ec770,1
397d3e3723248c955d5fb83b29572111,4
4b3976e9577a2781c7aae8c1c7058a39,4
4506e7472d78de26785c30f2e53147dd,0
663a14708fad4bb83a035716c387c876,1
5ff2189c6a469989d50c528e57845784,0
dddc4d805d1535a5c8171d6de4406a53,4
c35b9d297a73e01fbb1a6babcd515fa5,0
be04adb5d3cd82fcca94fc458c6b48e1,1
bb799ae31c9234df872208d7e85333ce,3
75803e4ff9fac2be55b168961941d4f8,0
0dc9f41aa3a99fd66983f9ab48f222d3,1
7241dc518fc9b658201b796a43eb0926,2
4edb378fb09932c5481c642616144c3f,1
7d0bf1163bf808f90ab730fa2d3625ce,0
463a73a905c9171ca9071dc3227f900e,3
1325b94d5a677e01343b3e4f4f4cf6fb,0
33d49984074e1df84da722b310e65e88,3
4bf33c17b2e7ad96e8812860e4c9069d,0
d748a3711d6ae9c4ff33a182b420bd66,0
4b35eb7f3e1038c69dd40b6e247bd471,4
fdc9e00e11a532119b4000820d737513,2
ad66adbe09252da37c997077c8b981ff,0
741fc3162d9bc4a3f81884efb2edfaac,0
33433eba963f22a128ff2d174cbe8e44,4
796568e241761a0a9162d451d4c8741e,4
0028a89964416dc9a8a66cc7fe25ef4e,4
9c525f84ee41e76483cbe2a48c6ee999,0
dc33b9319ab39f26cda8494f047a18a5,2
b644723b640645cfcd08756973f98f24,0
209d14faf7f72d2d4bb2d72b138e3aba,0
cbe023422222db7f360dc047c309e272,3
d0df610f167cf8cd8144dfc71cf39df0,0
d9d207cb4f06579d40d37dd8fd85c7ef,2
55b4cbfec1d1c89e4f0a5b80277e2a16,0
2076786676c4ebfe871a0072411be78d,3
7a51044e96a339579064b09d7b9ecc0d,4
749cd48547de4894a076f802dfdb042f,1
b30dbed41426ac14acfd9d64491882b5,1
42669c944a49b48b2aabeabd49188305,0
bf1c2db07245ef3363d31c751c01537a,0
a9c6bbe1c33dfaf37c50e0f36e16410c,3
0bb9c994d9ef649d21cb0c457dc74a15,3
daf1d6e433e703749094d70d99b9accb,0
7a981bc5648bfcc66db9d7507d2ab12c,1
ffbdd4b3a4e60d98101896c9387aadd6,2
731f54c5cb2723d6070e0d21a6cbe9a5,0
9e7e01a81cb5e3fecd630599168726d1,0
98b35c3566db4deb1936d9057148be40,3
e785acf4fc7f1c50cf95f66a69cbb223,4
880af62a677cc0b138414609c7f2d41f,0
43293133e320474d1017cd8d620a02b1,3
fbb33965523ea0ea8add88b511aa9c7d,3
a839d0d5cf4f90dd3d9a8466bbcbab4d,3
1adddc19a433f1e52345cced042418ff,0
804d7fe2f52edb1d832ef750d10e09ba,1
d165793e1e7f881b7bfaac31e12c874a,0
abbc584840c117d19ac92c40cfb5fff0,4
6064bd775855e5c510da61b07de31d7f,1
814cba7d47d6780c275af42701522613,2
d60f0dd125effcca4a20e339bb1308d6,0
00c120ed38fd2fc71715632ceb7ccd77,3
16a6cf32831daf05150a5a6b58516d2b,0
0943791e7094a2b6e415efa82b3a1f7c,1
9925abdd2bdc8c93d21641db0f4a63cd,0
1b976eb2246a4456034d3128c60ff248,3
aabbd3a67b4c10924284c8b2d73e72a2,1
a254be6b3602f32f04ef6081d1cecf5a,4
766c5ee2f7e5fe55d46bb32b0d23bc69,2
38303798a4ab8f5ce2d54ab401066b19,0
5893795913e7041295adac36bfde5787,1
32ed260f5517f79311d1a04c0d933ce9,4
70697eb65289cd065c5dfda7faf493a2,0
859325b30a677600481d7b96ac2f922f,4
195dae79a9c2840d36c9e61fc38cdebe,2
3b722e6f2e7db6c95c04b41419917c15,4
6bea7ebf0c962631831f5c3fb216d249,2
7596841d519c5471c998be3509107bea,4
137f51c089e6d217d3e42e195e8c22d2,0
1d2ef80c9704b3ae1660a1f4ad5c7069,2
8074e606332ab42c1c91abb3b0a9f7f4,3
89833a7460da6067f35273c0bc1e87da,0
4151b570d00e0a4313cb24b36c337cd3,0
156772bfec97c5e9015b0a167cfbf63e,4
287ac052cc103d1fb76ed624b4969a60,1
59c3d9323c70ebf3803a39f4925bce8d,0
e77ee48c914f63c6f58e0355f4dad167,2
0e53a499f81a17e5c54aab8a70e48028,4
1f6673fb6d44ee036854963b62e9daba,2
b0786fb8b105353096870ffa3e9bfd5b,0
4fe3621a4b3fa7c3ac094efd611e1713,1
c4709a294b22722d97c366495ee673f0,0
465a6472059bb7bd8d6c2e55fbcf34bb,0
74780d7367aee07d8c2fda2b0b1376a4,2
701392d219c572acc4c0cbe4b5d56ac2,2
8515db243610abe2a25d31000a4a24af,0
5da72de0b243cf13faacb81f6614c935,4
3035da7440e8f6397a720b20065386da,3
bf266d3590a6ff6a08aaac8ca7bd837c,3
93d618f3dec87a397e2b88709aaf4ea9,3
1265667bb0a469942ffc1fb08b3dc9a8,0
4e93b80b2cd8fbd5775ea84c2c9c86b0,0
a001c7ef0fed88f892900a7b6649285d,4
368d5933545f7659b149d6dd4f9cc131,4
ee22b3fae7a81d9e24371802fdd6e690,4
a5fd772b633d0405ae454c9612e96275,4
aed4b90d390967a64b21cd69816a3fb6,0
2a605b126906aad617049bf1a4fd2738,0
4192eedc5b87f2d593e65494eb360bcb,4
12caa1e9f03475bbe3e4d2539a503199,0
b6b47ff4ffd64158bf969c3cc6815a03,1
44a72c61a6f8e0f1780a66850786bc0e,3
ed310f4977552962c16dbcc316d8f1b6,0
a41b9e5c48dbe5f664a593820afd88f6,0
e4cc3a67f5213b51ab4c6c825607e9fa,2
e7cc53a3b3908688c67616d72409eaf1,4
f9fa269d28e47ee4f8fffbcc9abb7959,0
ab4df72c402554787da627bcbef255ea,4
63271d07e5ed2f6cd8ed0937c0704e38,0
b29b3fe281236261adb6ec3cb6a1d3a4,0
463a76c62ac96737ca02edb044f661d0,0
09473a9f7d8141ee554285f7eaf2014f,2
56e934cba5eb24f472dc2b75143a439d,0
346d49e91055c081288776402a13bf54,0
3af8373d97a991255598ff6fcc008ac5,0
e977ae6b394909d381226c3f5a3e604f,2
3a57c2948af44535dd76862442387bd4,4
3cdbf8f624ded1de881b449fff175e66,0
4afcc033ccbfac599f5981e096f61065,4
5ce55c747278625e0fecc4f898f8f754,4
4a1033d73a927c8fb9f253eae9c61e1d,3
b879e56864de4a3f8ce365dbaa6b7967,0
82013cd5ff199a42771ad59ca080274f,3
21db34803840d25f5b7d5878794dca63,4
44d5590390132ab6042e0869df871fc3,4
1e621ff6f164ef3537d33da7bb6364e0,2
c3e52d7663aba561ad4921031940cf9f,4
a51e9f2306585cb483bd7cfaccadc4ab,1
c52f3be1e88a83a01bc1b872ee02e8ea,2
383f658dfce6b33456ac3346a1a76570,1
27f6acc10ea19f627039c0b9196d4269,0
4827e1b1fa040bf5b2303b865827097a,4
bae36c7bb28979f9c764333d7a4b29eb,2
1874be2855385ecd5b8468062fa2510e,4
85da0773d9a37b5a7db8d4bf1e352beb,0
2049d036f509db2e89bef4d6efc21776,2
0ac9730941ac1547d2899c5079268620,0
a71403aeaf09f360debd968d4cf5818d,1
43c587350ccc7a2a35f556672aa80f89,0
43095e1b908714b969f7f161eeaa6086,4
04b4cc06a36f741cf02a10d9dc9c314a,0
868ffca656838f833886da03a621c919,4
680586b8ca2fcb8d9ca697d7d2cf77ca,4
9ab358d7ee3a9f8397ec53eb97f5ba27,4
2f0a59e25d306e1ced29f2b6ca4847ff,4
c7680615884c7157e3474acdf26f7323,1
d8604eb3e3decca5a062801858d76ba3,0
7d4ceefc89d39026ba296f50f3fe0a7e,4
3118e7f1041d2c1f1df2290367c349bd,4
34d40035458d362777a94c0e332f96e9,2
51e86f78e8af04058b59e0b14f00a5eb,0
1e8d5611ede6bdd78593f3a0d6633701,1
f0002ba6a6661db04cbf0ba656f350a1,4
851ae52de1e0cb5750ac0f19807e03b5,4
c22abf6895a28284366f9866968ea81c,3
c402cb511dd970ec4a2649e7a844e84a,2
88bf56a515781460495c4507e6f2ccae,0
d6a87a6e10679eace4c4c2c49fdfa349,0
d777167d66c3735e6ef95ea1bd64f23a,4
523dfcc9e16b63888268093aa3fd78c7,2
08e84d72acec430d5d0b2882f82a6ea7,0
7382614a60e26b77e7b6e465f7bc9a35,1
d43f457369beeafe2a5e345a335d2543,3
4e233dca0762f775a284ead372a82252,3
7a612c5e744da6758e874c1d355a1260,0
9bcf1af8c64d3214ce9fc12629fd28a5,0
8bd00d660b778f65c7543e89f30f0714,2
df8edb3f5ef7fb1f382883e1fa33dae3,4
19dfb85ec6110e666712ee19ea97a2ce,4
6c95ee6e46e1aa17d530c4a3e587b2de,4
132851c3dfe7b6dae4a5dc560e37ca7e,3
17a6304b4d200e19b026f434ece44400,2
b8b62f76ebf566c248467847d9b0cd0c,0
dd5d5cbdd601577fb53102e54d0b6da0,4
fd73e5051087266cc1bae0c28cdbb7cc,4
f152e661d7bf387b683ad2bf0b22a7c8,0
6381f97543aa817fec7aa6b02cd27747,0
b1b509a4ec8f32ea198bb51ecf7a34ef,2
7832acb9175cd681040d1f498375b604,0
65847a23332dc508741536b83ba8ebe3,4
f82b3d33feca4d48a7bfa37b56caa332,4
f58c78d9d4329e48bee60dde4548053c,2
516e9b7e23df31313a90a2d2e75658ea,3
994bb52e3690d46e6979b883d69bb84f,2
98954c33d62b58b23bbf0f67de3ce0a4,0
57cfe07a2b21f48e406db6abf187994c,0
5301985da340bf0c2cf225fd2a14945f,3
b35ababebba95ba3a78b37ed67dd1777,0
50eab788f1acf8924bed463e151a7460,0
22b950d8280147b03540384ee7f76780,3
6ff15e4f0e44c8635811c8542ff4fd9f,4
cd354f139da2627d8da579b0151ffc48,2
7e4e7ab4487399ba94d57665c4383ea4,0
cd49480bbacd542be6d7952dbc62cb87,1
2c12ed638f6fdfd3574e1af8a37cfb3c,4
3c1920b1879aabded4c94ad3f99f4ce0,0
e8034cff5a997576257a678789348958,3
f014d7ef54ba786a5c9c3d2878463aa2,0
a00e8f3c7a1ca67ac6912afd55d65fa4,1
51d330df2531e1660152ec166bd68975,0
714ebd4cd566e34437f44e4f74e6bba8,4
95b32e6ff383f6beec7606698b40b5ec,0
215a66ea7e19dea8526494293c3b4ee7,0
30fcec10ea88bea00f8e7fd082cd89d7,0
c8bc24d38f7368fcb85dd4a84154bf92,4
077648d41029dc2a022b0e3e2fb650fb,0
d4296a28bf8760d062231790a596cacc,1
97f587da94842c6366364ac42f267f80,3
5f62dcad160671178e28c05b37fe7e49,0
14a18ec9e9d50e013176af24e7269506,2
52fa40b0e952420763efd31e138dea48,1
d4a2d42d2c5fd1810a12dcab38614d28,0
e6f9b77ca495055854ec8a81d1c77237,2
81323c03c98260c3dcee76151a80d222,0
a71bc6c426a38502539eeb997f7279a8,1
b4b316ba19dd7758700422691687b89f,4
c0b6e27c1d7a375628785530cae2840e,2
61a6ed47fa1fa8aea5167ebc18790293,1
49be3118d7d4ff87a7b8c8b1b2da3320,3
6edd947daad0daf568064be16444065e,0
1af10859cad4586fe531cb8791f4a427,4
1ef24254e71cdd5f79848b8718eef022,1
d1e9f983fee057df998f0445b780c649,2
10fb51e697a4dcbae34efb5266f3d13f,0
b1071a018d420401ac43604eff883813,4
b3b543028a8e8eaa370bbf4fd4ea84a9,0
d91981f9683dd0479bd16843ee6d2881,0
10eab1e49724fce187b9de3fc52ee82a,0
54a902a5a65f02d536556edfec1c1ea8,0
43f1d7fd874e5c075b72ea38d6decc6a,4
d95007087d355fec3ffb46df4e3769aa,0
e236a713a3700f766da0f05a0d2a2b73,4
57b1c71f4940d36759a618b36d421772,3
3c0f91872b5a53524a3e9e133bbede6e,0
c0ad2bdd3f812b64399e4a1b1d655f33,0
2b5b0376b5a08e361a6be6fff40b68d7,0
b2f37334dd6f4087a9ca3a5145a75832,0
07a5783968fe4810a2c1d1f62730b726,4
a895b112595df97d00e1f83364ec01b3,4
f5171323ffb72f7a82933a926a84f2d0,0
05f98c6c007ca40d09aa95b705ed3a07,0
c4bb0ab1360e980cbac4939216ef5c3f,1
84de9f07203c2ea60c123f186087aa55,0
f0ffa2b57e1ce40ebd48c8ebada6567c,0
60f7bbe2d04536dbf509a9afabda598b,0
c96927bb1cf340e36477fc002721f16a,1
80e87f7d17421552a3cc3f6c29401974,3
71cb5e2778f7353f4bd40cd7c0958a75,0
a1c379e619f96e5204fc0a2790a865d4,4
501ea41c0733282021421e6599a7a3e3,1
c0b282948def8fe67588ed6a0e786951,0
358c9545119503fd8fcad5e235667ece,0
69d6a78c7fcb2da540b0e66f8fb2407c,0
e9a9233d180bdfd277df1a623984cb5d,0
4adfbedd09f18892e572190fcd183990,3
4eaba8849423fac99187a5899a33df08,3
9caf4aeb622c74409594812bf2fe222e,1
02626ebbd5f7215b0db6f96e017df321,4
22a9531fce7e237a1e52b2b746fe9e43,4
aaa83ea84e8dfd1389b3d54fd2a508ff,2
022c53cf6bac7977f107b39d96d31b3f,1
b3a83b6d49907b9e85a4e1c9a43c4174,2
3c7ea4266e907fa5fea8ae090c22526f,0
33616870446315d617c0cb9417545db7,2
4021590d44a9b0521ecf3e6cdf8bca9d,4
a174f8d4f410a305e807dddf8084b85c,0
2feff52d27e63ec45dbf594e9003df8c,0
9d97e5ab6aaf7edea8498beb73094436,4
20c20714d6c3f6b828affdc2b060f519,4
ceabd918cf859f057871f8d7f1f36ac3,0
c5252e4c7756f8604c5da265ea1eaebd,4
07caee40cfe2cf242dde0968d1fbde3b,0
f50153fbaa2d22b659fe636540fe4b95,2
a6b4b92528b79a39ccacfb1395d581b2,4
f1ae0866c6537b4d2c91a5d8a9606251,0
be2086872baaf3ec256505a3329f9933,4
1d2f4b61b6767f6b673b58e4d63e877a,1
e4bdbf084816d3221f302024c79da29a,0
15e59d11d015f6a8bbfd95467fbb2f37,0
e66d4c4351943d19a4cdfc953d89ffb5,0
e73e3311cbcf236da60ff9343e63d59f,0
f31da11f5a2bd5caffe062f14a04348c,0
732674f873b880e0ce8085dd29da5717,1
57eb67d34cde8b4843eca4536b854e54,0
aece4dcdc8430c651494a6f2f74b790f,0
9add698044f1c902462b18f30dc290df,0
4f53db46b1d46c8bcaa02a6e624f3428,1
7d21aa4e19c475c696186b4ba62ff7c0,4
5f00b96daef79b8196d58d5c6af6fc78,0
425c3540949b14c1761be4b2221ff6ab,4
76ed6772f4a9a195e39b638725788799,4
c70514c98ea0105619edff6eec7f38b0,4
50be60c173bfbc95764b27447a58724d,1
e140b78e119221b3f945a15e4895822c,4
a1780f5f940b11b9057369e7022507cd,4
fe493330016606c6c99d8d4f86862993,1
385b248923238c3758ae9afbf1b5b5b8,3
f6b82035d70dac63f0eafd4ddf262c09,0
98944cfb5e35e5f035468ae576ebbbd6,0
71965e9d8b819f7541291bafa1a34766,4
5c36963c0cf1f99254678ac318a318f8,0
df29b4ac1013d55a6633fffb6e6244f8,1
e3df7b8246788f17312569a1ff01a53c,1
839b5a7f2f786e17eb16ea4a2f9dc8c3,0
36a13979eb1f57e010e872300625b709,2
25c0dc3cc04c5557424a8ac8ac81f7f0,4
9470970e859e39122c8ba2ad289a7c44,2
a29ffcb4ad6b7952f28e32e6579cc4a7,0
e2ad8ee448aeb5c937d3e100a3de44c3,0
00782214b7ce1c28fd9d2a9347c0520f,0
6b60a8fe1f96d75b80ac7cac42f08272,0
a9ddc5c096c9648d0158a6901643b02c,0
3b9c73c01ffe1d91fa0232e5423b59dc,4
b89c7058421af3557e3ac37412181484,4
cefc20bca256f221dbd3ab2c4071653a,0
eef0333d77a21855ff7b2f0a06ad5c66,4
62a93485d9ee3b9c2108248001ff7132,0
38852bee06f422a9cf22deaa20466db7,4
a082f8cda795119693f6f0dc975a141c,2
ea79ff9b77b08d2afdee87896a65a772,3
79798354589ed058f0d88715bb1cd595,1
b7e2f96900429aaf375123cf459ab4c9,4
2d7c1e2cf2e81138cf7d4316727057f6,4
ad4145b8c5afad5dbdd5e2fe27d6c988,3
de870ab73153e424a80e7d307993752d,0
9e842ad5c8b9d88a07bf9b96d2cf55dd,0
33aa6e7d54bae858183aa43a19c72f4c,0
312cf23aab436fe636ab505e0d0b486b,4
8c23f1d0931d9e5d894f98276f57b342,4
23dbe48d2461db3508dafda9822c68d4,4
697d36f09c85d58d59a5baf6bab7055c,1
3e9339b9aa6a4009cfdb97a8d042475a,0
f2985e87eee84c4fa22a9ce200650e73,4
27eadd79a4fc1da34b4804cf5005722f,4
5cbc521dd27b24f1a5b93c336605315d,0
ebf52e7cb575e5ab768bffcbb32f1481,1
37e5f2064488ca6106d1ac7864cf3a02,4
da65efdb2a0914311ac59ad7be78d80f,4
cd8789b565e31b0f8dae1eb60aaca26d,4
cdb57303997930af63903d3835007cfd,0
82c1bc04a7bd855b9f7133676e80fd13,1
4d3736a1776c3508cba055b286b9a4c1,0
35d5db996954ac3f6db78aa076e59196,1
8ea354724b6ca9ab13195ce6346aec22,0
8f9759bd9a7908cdef4f68578f5249fa,0
5a048bb57f9b428cbaf67e4d3818c13e,0
25a1b4651581d66e5c5452c3f83a9976,0
43136d7072f4f433ec2c1c792fe8c593,3
e8f83311535933ca52b8ae703a93246f,4
5e5a9a0f08b91dc1f5c1e7f87857cc5d,1
dd8c7a66a464e4f4d316f69dcf943548,1
40aeebda484332630e2ce65ef8942a89,0
cdab758da8cb4bfa4120bb77f0a6db81,0
b127172bb47898984b6ef4595a6f9644,0
7b8ccdc3fe6c8db5036184dc9884324c,0
2de6e28915c76e679855a47bc9a72123,0
2672549f601842c87d9274874dd2eaeb,0
31032f9bdec53392eb4789143a68a578,4
ff3757a60b598751bf790ff08ef177a6,0
95594abb7f2705160ffaec9275dc7921,0
916b3a209e8dc6dc600b241db90dcf27,0
7bebe82d6eda4b275aa2a6292dd87f0e,4
259272107f8f19810f57c689a3ee47a6,0
6a34bf60cd59e8fef52600aec8537ae5,0
587ec84187b26d779e8e42fb4ce9b8b3,0
009ffac82074ad8a904f8cb013961a26,0
3bab1258bb9e425dffd2395ac75829a6,0
b02eace24402fd2de4127a89cf067b9c,1
9072e99abb60cb4bf88d907d04dce621,0
b070a29979096cbd7f4d1a955dfcc2e1,0
c96604687a0ca7042f591fa0d88cee18,4
2334f9c426f1a1267b0d67c708120004,2
d5829acb2fd1e07f4a4c1ffa84ef2e2f,1
37410fac409c5d463fd0cb7392969aa7,0
73fcd76928d6623914bb70d172019329,0
1bd3a32fb9a6df2099176eaf48f2cff3,3
426b0e06dbb2fdeb255f9f106d8972e4,0
4468d30036a732a30775a3ee634da9b1,0
d5c32c417b9cbb051f0cac8932fbb462,2
bfd8d24348e91c0aec7042b0ea84cf2b,0
3e25988a40d89113040187a159faf39a,3
0e4ddc821a78d6819455b6ea086543ab,0
d8a3e4537b8911d71cd4ea31d588d3cd,4
63ebe9c5a640488a130bb1e5749e7b1c,4
ca58d97e0728a1de2e2553096e4880d2,0
5f9c26e739729570d94631fb8a5c4c82,0
1dfe62a30773cf8fff50fa598b480cd4,4
943e95d02e81430f6c196e63540b2e76,0
9ec56aee9109fb776d56137b950f3867,2
c3e960f53e8ce85126de1105925d525c,4
