mac_hash,C0,C1,C2,C3,C4
3ddfdc18ed612a9ef670b2a0852b8a55,0.2,0.2,0.2,0.2,0.2
c55436ef34218409b6d70beed3804bb9,0.2,0.2,0.2,0.2,0.2
ce190c77e8daf1c7be44eb524bda75b1,0.2,0.2,0.2,0.2,0.2
92ea5f3b348534bc445a924edebf300b,0.2,0.2,0.2,0.2,0.2
02c847f21492fed5d4f9d3be82ac4189,0.2,0.2,0.2,0.2,0.2
b00517aaf1c08bb85d094e7011e8dc30,0.2,0.2,0.2,0.2,0.2
b58c1daf08531533632386c468427251,0.2,0.2,0.2,0.2,0.2
f65aec53eae54ae2b7bb83e03f6ec946,0.2,0.2,0.2,0.2,0.2
3fc87338e8620591f7e8f340c6fb165a,0.2,0.2,0.2,0.2,0.2
3b99f595827e63a0ec0c3b4a3d361db8,0.2,0.2,0.2,0.2,0.2
ba8c2bb6f1d19986df95184f89070e83,0.2,0.2,0.2,0.2,0.2
67def9223a92a3bb94ffb2a75124f133,0.2,0.2,0.2,0.2,0.2
f328e56abbc6be0fdc74a0300a4414ff,0.2,0.2,0.2,0.2,0.2
c60dcdc0b610629b85e264ea2b0c86ca,0.2,0.2,0.2,0.2,0.2
842ee7912c8d3f0da09d524fa565271d,0.2,0.2,0.2,0.2,0.2
8e00f0c6f7814c291819789f872c8bd8,0.2,0.2,0.2,0.2,0.2
aed7707c64cc6ec90c950da32e42f045,0.2,0.2,0.2,0.2,0.2
3beddad24c66127c212d12a38412cf1d,0.2,0.2,0.2,0.2,0.2
d32fee58a4f5f216256f66ae77d13746,0.2,0.2,0.2,0.2,0.2
7a0f56d2e7d4a346f86d9d2abe43179c,0.2,0.2,0.2,0.2,0.2
fc7bbf857363f4d85695ed164471ae79,0.2,0.2,0.2,0.2,0.2
6818c5a9797a03dd88b1f6c42e99369e,0.2,0.2,0.2,0.2,0.2
39b3105744e4f33ddadc8b1b1877d66b,0.2,0.2,0.2,0.2,0.2
101c360251679698e3b4056846e22b7f,0.2,0.2,0.2,0.2,0.2
e5346a42e2918ab116c574dc8765dbdc,0.2,0.2,0.2,0.2,0.2
cc2be72103717672fc693ec855f8817d,0.2,0.2,0.2,0.2,0.2
f310e7fbbcc9b9643e2dcc9248cfa5a6,0.2,0.2,0.2,0.2,0.2
5ae4dac8fd520b6187e083c732804ef3,0.2,0.2,0.2,0.2,0.2
e9505ac5ac8a20e6712f7cd23b14bb7a,0.2,0.2,0.2,0.2,0.2
ea0047e4ca27e325b9810845d689adbf,0.2,0.2,0.2,0.2,0.2
a47a11f2028a681ca3ae46cd7f644690,0.2,0.2,0.2,0.2,0.2
422a7338d0ad854d0e4341ceb20bb462,0.2,0.2,0.2,0.2,0.2
7cbd748ac7a2355f31238493b04b7ca9,0.2,0.2,0.2,0.2,0.2
e6ad3bc8329205fe61b259636b328a0d,0.2,0.2,0.2,0.2,0.2
d40204d1e51c45b80aa127fc6e77c75a,0.2,0.2,0.2,0.2,0.2
d0cff678f8bb51710cb4d654c8f10451,0.2,0.2,0.2,0.2,0.2
dfefd56c380aabcc2144570fd9459494,0.2,0.2,0.2,0.2,0.2
adab608153d1bfca2d8c718c67e8fcb5,0.2,0.2,0.2,0.2,0.2
74382b124368d1c19427a5fe6c3ab878,0.2,0.2,0.2,0.2,0.2
b2b769a052d7fd29917f02038baceafe,0.2,0.2,0.2,0.2,0.2
2f13af8b19ac99bb366e64f03cb8d2bf,0.2,0.2,0.2,0.2,0.2
bdee81c8d5a10e27ece6895e6d7a4d63,0.2,0.2,0.2,0.2,0.2
5e0d340dfd514c5a28fc5578dd331e9b,0.2,0.2,0.2,0.2,0.2
3d9e4072855a1d1bf8cf8c42df2874c7,0.2,0.2,0.2,0.2,0.2
6ea5839a6b744cd7db5fd1ab3576038b,0.2,0.2,0.2,0.2,0.2
f54344a60d4901e9a26f851f98baf78c,0.2,0.2,0.2,0.2,0.2
5a41bf5d8279ddc2b5d24996314dbe60,0.2,0.2,0.2,0.2,0.2
47de3e84e2692c348099f4b258e6cdcc,0.2,0.2,0.2,0.2,0.2
bbf21be786ce4ba6b4d2367d42eeefff,0.2,0.2,0.2,0.2,0.2
d80d3cfc040e40253982d20cf56bd47d,0.2,0.2,0.2,0.2,0.2
141b4009d3def95fd515669d1dfdd1a1,0.2,0.2,0.2,0.2,0.2
31b666513729adfa52b04f761adc3ee0,0.2,0.2,0.2,0.2,0.2
a6e04646ad2080aa4b6b8b20c329c13f,0.2,0.2,0.2,0.2,0.2
a094d93ed870b24da1a1f2c419f3b6ca,0.2,0.2,0.2,0.2,0.2
9241aed42013f5391d6de65ec0846603,0.2,0.2,0.2,0.2,0.2
98db67271297560137c176d82e47c30c,0.2,0.2,0.2,0.2,0.2
85c2511a1ac8a20495dde4a0505f13d2,0.2,0.2,0.2,0.2,0.2
4b6eaffdcbe0c81f9d7a6f9c31b03861,0.2,0.2,0.2,0.2,0.2
5ef1f31e2b133db208fbd2d90ee27d53,0.2,0.2,0.2,0.2,0.2
f4d692aa0e4a68bdf6dd253b549bba66,0.2,0.2,0.2,0.2,0.2
7af88fbbccc7a4b2748bc95faa6463f2,0.2,0.2,0.2,0.2,0.2
837fcf6a98a4eb77e4cbdb73e9e32875,0.2,0.2,0.2,0.2,0.2
e6f0fea1c8bdba92e78d977f5cd21794,0.2,0.2,0.2,0.2,0.2
1a68cc5f595a0bf20c584d76075094e0,0.2,0.2,0.2,0.2,0.2
ca313722a68ce9d06e5527c9e8a94aac,0.2,0.2,0.2,0.2,0.2
36887d6871feb035751dba6c7ccea417,0.2,0.2,0.2,0.2,0.2
1a733d547550abb43c2eb0ab9a5e76a7,0.2,0.2,0.2,0.2,0.2
01e4d48ccfb8b810ce33099fad88c0b5,0.2,0.2,0.2,0.2,0.2
6868787460c3a857703c0337bed7345e,0.2,0.2,0.2,0.2,0.2
a097d59fe28556cb4915e00d3b2c1671,0.2,0.2,0.2,0.2,0.2
015346ef215c63128595ecd55f8af389,0.2,0.2,0.2,0.2,0.2
b27ffe99a5549413506f3ac691985a1c,0.2,0.2,0.2,0.2,0.2
8d10453466117e82a9861b8fcf638f05,0.2,0.2,0.2,0.2,0.2
0d35b011b862662b48b80a17a823a523,0.2,0.2,0.2,0.2,0.2
a5b5178eadcbd4a3421f421ffc696f94,0.2,0.2,0.2,0.2,0.2
384f4ab1583db8ae86b0081816235eae,0.2,0.2,0.2,0.2,0.2
f8dd52c2d9a43fbb0b116242ed464c55,0.2,0.2,0.2,0.2,0.2
b74b7f35bf4262adcc7b17602bcd3007,0.2,0.2,0.2,0.2,0.2
22482a6df4a02e63bbb9e7238aed5ba4,0.2,0.2,0.2,0.2,0.2
2bdeb1447fd794db7e0795e721b1bfbc,0.2,0.2,0.2,0.2,0.2
4f6bbd4c694c0c35b5195b0c82b814c9,0.2,0.2,0.2,0.2,0.2
6b50d91363de9186e9ce4627b489a245,0.2,0.2,0.2,0.2,0.2
8f9d7d626440fe562ecf1e697f3ca69f,0.2,0.2,0.2,0.2,0.2
ac7d32ad136632a4b10f55378585a52b,0.2,0.2,0.2,0.2,0.2
7dd877d2f34c0d51bce4ae42d8af4581,0.2,0.2,0.2,0.2,0.2
96b614f458af947a7372b0511a09afaa,0.2,0.2,0.2,0.2,0.2
c581cc31d8e5eb5f122b64d8292925ae,0.2,0.2,0.2,0.2,0.2
3e6eca41e1291e220018473e0559a218,0.2,0.2,0.2,0.2,0.2
5dd59721e1d5197a666d06a98aa69a84,0.2,0.2,0.2,0.2,0.2
d482bf7d4bf38518420fd7e3298f3d55,0.2,0.2,0.2,0.2,0.2
5781a194e3235399299d22e8e0cdb7d8,0.2,0.2,0.2,0.2,0.2
8753f746ad7ad236621dcde104f66dc4,0.2,0.2,0.2,0.2,0.2
6f83d63c44c4399feb57a8aedb66f5d2,0.2,0.2,0.2,0.2,0.2
1e94e914637ca2bf71544e5c84eeca26,0.2,0.2,0.2,0.2,0.2
6835d9cd9a43663a6a3d5f574de06ca9,0.2,0.2,0.2,0.2,0.2
b9b7fd9c180a83ca8f4a6ba0bc1346d9,0.2,0.2,0.2,0.2,0.2
e9e907d7f647df1107c96faf4cfbf190,0.2,0.2,0.2,0.2,0.2
56e26801b8f6132c5809999f26270aae,0.2,0.2,0.2,0.2,0.2
4505a99047e82f27d246ddd4eba381dc,0.2,0.2,0.2,0.2,0.2
b7dd32a07d3543602c168a19a6ed8aa6,0.2,0.2,0.2,0.2,0.2
08839a36d3bf887d9021f51b8c64b761,0.2,0.2,0.2,0.2,0.2
8d06ae219c6e844a972f532114265c63,0.2,0.2,0.2,0.2,0.2
c40cf0684fd68116583a6377094da2f0,0.2,0.2,0.2,0.2,0.2
2fd9986cf625dbb09221959d8bdbd9af,0.2,0.2,0.2,0.2,0.2
e8204bcefa4181dc9f9bc55f9deec518,0.2,0.2,0.2,0.2,0.2
97fcc29f8a7aba95a7ab6db9cc77ee4d,0.2,0.2,0.2,0.2,0.2
0def9ad4ca3e9c661d19d644062dba9a,0.2,0.2,0.2,0.2,0.2
c52605bb6c2e0cf6b4c94eb6b96935dc,0.2,0.2,0.2,0.2,0.2
094bb9639ea4ab236977ccdabf6df8d1,0.2,0.2,0.2,0.2,0.2
cfbfca0ac51333af60b32c5963f218d5,0.2,0.2,0.2,0.2,0.2
ec8bb8142fb6087cb0f0e5f816dd811e,0.2,0.2,0.2,0.2,0.2
e773432ab77a609d536c0bb80f119ac8,0.2,0.2,0.2,0.2,0.2
c16af9ddd75b94000574a4fb0ab2c1d4,0.2,0.2,0.2,0.2,0.2
858fc3bfa770fd361c6375cd6be476e9,0.2,0.2,0.2,0.2,0.2
c17b7145233acd1409bffcda975e4909,0.2,0.2,0.2,0.2,0.2
a2ea4a9caac03ad9c1b15e49b6759bfd,0.2,0.2,0.2,0.2,0.2
5c4fcd3c3b86f6925085a5c69e8208d3,0.2,0.2,0.2,0.2,0.2
0b9f265be0bc73205a83cc50618dfc6f,0.2,0.2,0.2,0.2,0.2
b42579295d3ffd3e93b4cfd02477a3d5,0.2,0.2,0.2,0.2,0.2
720055dacd50ab64c10cf6d5aff5b16d,0.2,0.2,0.2,0.2,0.2
ea20486b93fcb59aa6d1e7a2b0655db7,0.2,0.2,0.2,0.2,0.2
b7a5f028a63e6a193d3c6313d57193e7,0.2,0.2,0.2,0.2,0.2
27f4a5f7d3e0885a406e98a27efd24a4,0.2,0.2,0.2,0.2,0.2
12082e9b2a58e160b7ac6d81a0ac658c,0.2,0.2,0.2,0.2,0.2
d4679e73b96773932b97ddf08aea6a3a,0.2,0.2,0.2,0.2,0.2
710bbf9f34973a7e5a1b1e3eb8669497,0.2,0.2,0.2,0.2,0.2
53a26894f6948dafbcc1d6483b33bd69,0.2,0.2,0.2,0.2,0.2
ac7e9607bb5601901cbb2c35c6138d45,0.2,0.2,0.2,0.2,0.2
62de4787db892ae6307f9fc4197f2f0d,0.2,0.2,0.2,0.2,0.2
6616cb3dd154ca66fda15d5bcfc74c1c,0.2,0.2,0.2,0.2,0.2
5374b46aba5ec56adda8429ae035dd35,0.2,0.2,0.2,0.2,0.2
b7d1275c6b801c446f5e6571e79ceda5,0.2,0.2,0.2,0.2,0.2
833c864c0c6d70f4ff962d58c284d275,0.2,0.2,0.2,0.2,0.2
68217f79bb5ad98871ec6840eca74bf2,0.2,0.2,0.2,0.2,0.2
16675d44031da4845360fd9f92ae7314,0.2,0.2,0.2,0.2,0.2
60f2f08474ea61311f6381c98b5ee2e0,0.2,0.2,0.2,0.2,0.2
5a03ad21e207acd87c4330dbcbf1b983,0.2,0.2,0.2,0.2,0.2
5a47509fac1e7d060aecb1dbf3a0277b,0.2,0.2,0.2,0.2,0.2
a959965d1e69f981b1fd31cad2a2fecd,0.2,0.2,0.2,0.2,0.2
5aae3102cd8f785136a6276edcdb89d4,0.2,0.2,0.2,0.2,0.2
7f9b8d02fa812283d71f65f5d2e9f8d6,0.2,0.2,0.2,0.2,0.2
afd9a612de67ddf307f5da5aecd8d737,0.2,0.2,0.2,0.2,0.2
a1c292fd9787b8278bf745543abae401,0.2,0.2,0.2,0.2,0.2
b87d9e2ca600fd00c8c54b4b77b96688,0.2,0.2,0.2,0.2,0.2
2c0d23cb8f78ed09faaf80e3839ff0ca,0.2,0.2,0.2,0.2,0.2
6843ad4dadb718ff18e6e2f196bcabf2,0.2,0.2,0.2,0.2,0.2
925c5cbfc3279204ebbdfc910b15a6fd,0.2,0.2,0.2,0.2,0.2
610903b7c83534170e839f5f16995059,0.2,0.2,0.2,0.2,0.2
7bd427d6d0b5027f8cb7fce596bdfc84,0.2,0.2,0.2,0.2,0.2
8aba37ee55a9182c70fe5a65ffc59f2d,0.2,0.2,0.2,0.2,0.2
884c2d561dd8f04d0422712dd276fbe2,0.2,0.2,0.2,0.2,0.2
4d47dce9d17df28bbf5f5d93e5f33e48,0.2,0.2,0.2,0.2,0.2
e60ba6f166cb4c376a94bb333630cb32,0.2,0.2,0.2,0.2,0.2
e11d9301a19404c7788a41600377d5bc,0.2,0.2,0.2,0.2,0.2
077ed42bfb3cac2cc1f4a4fbf6146d07,0.2,0.2,0.2,0.2,0.2
f358bce103f81dfaa77d505e2efee9f2,0.2,0.2,0.2,0.2,0.2
51b4ca5b74adde2b8972d58c8fda4e7b,0.2,0.2,0.2,0.2,0.2
c7274fbace3e86e0a25e920ac247dc30,0.2,0.2,0.2,0.2,0.2
a03947f8a68a786ab20f28960306cfeb,0.2,0.2,0.2,0.2,0.2
58b6068f9d9e8cf638f83d9abab058f5,0.2,0.2,0.2,0.2,0.2
27a586d30134db6e24d81fdc57393c93,0.2,0.2,0.2,0.2,0.2
512dbaa0023445caafa2d05522e6e3ad,0.2,0.2,0.2,0.2,0.2
c494391a280854a3173cb3201f0c4ea7,0.2,0.2,0.2,0.2,0.2
8ca062dfc655a92f332d245e7996fb01,0.2,0.2,0.2,0.2,0.2
dde6feac03ad011c6b72920012675c2f,0.2,0.2,0.2,0.2,0.2
238f21394901c8e413cf256f11a8073b,0.2,0.2,0.2,0.2,0.2
3ee4f46b5d737b8d07bff47df3032c44,0.2,0.2,0.2,0.2,0.2
1ac2f2fcb0db2b9db5af2ad53d37bcb7,0.2,0.2,0.2,0.2,0.2
dbf11c2b02e524691fc1d500020c3284,0.2,0.2,0.2,0.2,0.2
fc869e59ae9f7949a7867a9faf0d9f45,0.2,0.2,0.2,0.2,0.2
c9153b550a8b5369bb3114eab8e3202a,0.2,0.2,0.2,0.2,0.2
67be6954cd9c11df87e3838dab354b08,0.2,0.2,0.2,0.2,0.2
e93d5f1d4458ccaaaaf0b6bd2aa1d471,0.2,0.2,0.2,0.2,0.2
766ab05dead7a8d0c8f873e4ea367811,0.2,0.2,0.2,0.2,0.2
8c8e1d9630d7a91dfd2b0bb0d69772cf,0.2,0.2,0.2,0.2,0.2
0e43d24d106bae1a8e0130c3e345a766,0.2,0.2,0.2,0.2,0.2
17bbdbb6e5412873ee0ae1044c2760bb,0.2,0.2,0.2,0.2,0.2
1ea669037e1740ff3db071c18ce586b7,0.2,0.2,0.2,0.2,0.2
cab65eeaa535e880d8b69f4eb0367f97,0.2,0.2,0.2,0.2,0.2
5f67e4666d9670e3f1f14d3f566850d9,0.2,0.2,0.2,0.2,0.2
9968fdaa7777423f8613eb2b85fc7160,0.2,0.2,0.2,0.2,0.2
35592f9f94bb685584f6f1ba2319c495,0.2,0.2,0.2,0.2,0.2
cc5af508a93427b9d65f010844b1bd1f,0.2,0.2,0.2,0.2,0.2
0444743439868eac69b7cbfa682b2bfa,0.2,0.2,0.2,0.2,0.2
fa836e5f4b4dbd446e523bc1c98308a4,0.2,0.2,0.2,0.2,0.2
e489f22b40570ef882ba2d39db53f3fa,0.2,0.2,0.2,0.2,0.2
4912cf50aac1c331c9528967aec6e903,0.2,0.2,0.2,0.2,0.2
c39e93b08f12515f26067044e835d703,0.2,0.2,0.2,0.2,0.2
e6daec21620a3906219aa970033a92db,0.2,0.2,0.2,0.2,0.2
d996413d5462bd0f153c0708bbf680e5,0.2,0.2,0.2,0.2,0.2
ab458a73940bf22bd146fa55146ceb20,0.2,0.2,0.2,0.2,0.2
fa3198e03f04f55233ec2a9cb651e3fc,0.2,0.2,0.2,0.2,0.2
7b324bfa4c9b07a4ccb2708d7301d6dc,0.2,0.2,0.2,0.2,0.2
cf438d0ecabe63056587732ac7612573,0.2,0.2,0.2,0.2,0.2
a0c1a2b4484dd65930e7ea3f39865988,0.2,0.2,0.2,0.2,0.2
dac4e010b701f745cdcda6a936297de4,0.2,0.2,0.2,0.2,0.2
3bb18b2d1b392bac8b2afa716280ead2,0.2,0.2,0.2,0.2,0.2
9fd9e644d0095ca183ad74fcd4aa8492,0.2,0.2,0.2,0.2,0.2
28da3f114ff050373cf18d6dd683ea28,0.2,0.2,0.2,0.2,0.2
3c816f65ffb7c6c1814713a8e16c2da0,0.2,0.2,0.2,0.2,0.2
b0f1ac84e8839aa723db3318cce93ea6,0.2,0.2,0.2,0.2,0.2
8875b2e30dd05bd3d44a69e337dc1733,0.2,0.2,0.2,0.2,0.2
c5eb29a50cf33f9c61c12f93b3f95e25,0.2,0.2,0.2,0.2,0.2
5739dc4395b8fbf473cf351b55ad86cc,0.2,0.2,0.2,0.2,0.2
3b7b2c1f8776bb43a51f54862256252a,0.2,0.2,0.2,0.2,0.2
c87c4a90ec9b3a33fe14d3a034f2718c,0.2,0.2,0.2,0.2,0.2
f6951a95028925f3db0e700f583fbf9a,0.2,0.2,0.2,0.2,0.2
ad5e3f2eada4a7d7294023f2fb4840d1,0.2,0.2,0.2,0.2,0.2
f647529031e2cc13ee723491e64e49dd,0.2,0.2,0.2,0.2,0.2
e593a7f8e6fb8050daa666f0afddf0fb,0.2,0.2,0.2,0.2,0.2
bf51c1881ac63c145e24f329cba1c274,0.2,0.2,0.2,0.2,0.2
651a752aa680c7c2d77b737fa0dc1030,0.2,0.2,0.2,0.2,0.2
813a989224d88dbd88f7294ebcfda1ae,0.2,0.2,0.2,0.2,0.2
2861bdf7990a17498f9d992ff02482a7,0.2,0.2,0.2,0.2,0.2
42fd8872a92113e1f71d0383aa445354,0.2,0.2,0.2,0.2,0.2
ca5a64f5e74b5abf148b34f304208d9a,0.2,0.2,0.2,0.2,0.2
5ccd93214486c6f6f8a48ac97565e6d9,0.2,0.2,0.2,0.2,0.2
c3a7b3750a2b73518c64bdcfa81e356f,0.2,0.2,0.2,0.2,0.2
8af0f76c9b7018e8d26708c319f06251,0.2,0.2,0.2,0.2,0.2
f12f048e5bebe2641f87fcbdfc4fa3b1,0.2,0.2,0.2,0.2,0.2
b7b15f8cb4f3a9948e8495286f81f517,0.2,0.2,0.2,0.2,0.2
d6077b54c5a83da36f95cafe19f35ed7,0.2,0.2,0.2,0.2,0.2
d154405184399520fb00ac6dd8304f7a,0.2,0.2,0.2,0.2,0.2
acb73e9293661b607dead18d9dc73bec,0.2,0.2,0.2,0.2,0.2
1f0115b7977ac188c2e830361267a1f8,0.2,0.2,0.2,0.2,0.2
0104474d9c1318b4f58a75fb605f39b2,0.2,0.2,0.2,0.2,0.2
6026b81e55c07d6f8e32b842acae3ef3,0.2,0.2,0.2,0.2,0.2
627b8cb72648abf98dea00db6483bdb2,0.2,0.2,0.2,0.2,0.2
1e73d8495a9bd53e0449030fddb24d19,0.2,0.2,0.2,0.2,0.2
9f585c442c3103cca90b24cf1a5a0c03,0.2,0.2,0.2,0.2,0.2
b3999c2691476dfce347d0438f176a9c,0.2,0.2,0.2,0.2,0.2
2cc7c61d86a93ace73aeb029c11069ba,0.2,0.2,0.2,0.2,0.2
181b9a499e49435ce68696d932e318cc,0.2,0.2,0.2,0.2,0.2
a30e08851d86f3ae154f6b5e3fe04b1e,0.2,0.2,0.2,0.2,0.2
fe11553d956bac7ded8f03c7eea97dce,0.2,0.2,0.2,0.2,0.2
cb76715d250b6ec48a5eda3540e16617,0.2,0.2,0.2,0.2,0.2
0303e840f9f7dabd00367aca636e905d,0.2,0.2,0.2,0.2,0.2
da1776eb2a9b2a73652ea93065d6e948,0.2,0.2,0.2,0.2,0.2
f2366fc1ffc889ba20457ecf96a9aa75,0.2,0.2,0.2,0.2,0.2
afa84fe53153ff2dcd1a5767cbcb7dc0,0.2,0.2,0.2,0.2,0.2
716fbb683fdfce1e52081f9aad55f038,0.2,0.2,0.2,0.2,0.2
ac42b08a380622d0db1301a85853ddad,0.2,0.2,0.2,0.2,0.2
53fcb8564b49c94d5619f929a20f2f13,0.2,0.2,0.2,0.2,0.2
daf134073f89da471b380582e1326e52,0.2,0.2,0.2,0.2,0.2
3e05c92aa892f7109bfb0e59854df49b,0.2,0.2,0.2,0.2,0.2
6c21fec75e98efe7e409eb74b1351596,0.2,0.2,0.2,0.2,0.2
e3affc22b9fa7818943d0707a922b91f,0.2,0.2,0.2,0.2,0.2
769b2478b35296fd727db6367060f3d9,0.2,0.2,0.2,0.2,0.2
ac3ffb55f6952d6fba8a7d207c23cf3c,0.2,0.2,0.2,0.2,0.2
0eb1cb09ca45effe90af25fdc69db141,0.2,0.2,0.2,0.2,0.2
832bdba5e02ed76ffcfba7e24e87c052,0.2,0.2,0.2,0.2,0.2
a8e43a2717f9de353d997d6c85435635,0.2,0.2,0.2,0.2,0.2
b83767ae521ce5cf4dc96570ced37ab5,0.2,0.2,0.2,0.2,0.2
791d9784d33d2a27ce33a9615dc33b70,0.2,0.2,0.2,0.2,0.2
9ffd26880e9a73441eeefeaa75b823a9,0.2,0.2,0.2,0.2,0.2
97580e35e1263396a48eb64cfb4fc288,0.2,0.2,0.2,0.2,0.2
f55312c3c56380d6de3ca0bd4beb8b96,0.2,0.2,0.2,0.2,0.2
9b0dbac0368cb78a53a3c5eddfe23108,0.2,0.2,0.2,0.2,0.2
ac3f14240867448c157a30f8cd932521,0.2,0.2,0.2,0.2,0.2
d7e184d429131904c92dcb3a025f0152,0.2,0.2,0.2,0.2,0.2
909a4fbdd42c98ebf6b869454cfe09f4,0.2,0.2,0.2,0.2,0.2
ddfdb9514a4d93a7e01284382368021e,0.2,0.2,0.2,0.2,0.2
59f50e2f5455bccdaa1756943e13e28a,0.2,0.2,0.2,0.2,0.2
8ac74f3aede5951a307d5469b7c40244,0.2,0.2,0.2,0.2,0.2
8f77c88f5523b66ff7e6065a06d7ffac,0.2,0.2,0.2,0.2,0.2
d38c49b792778f893ec55b6f0b56c036,0.2,0.2,0.2,0.2,0.2
745cd85ff61b144982e0a576d65c7b43,0.2,0.2,0.2,0.2,0.2
b50a6f021952dcc0f2078b0478065923,0.2,0.2,0.2,0.2,0.2
3253ae8521170b159645bb034f4200d9,0.2,0.2,0.2,0.2,0.2
d87b0a7db17f933ac692ffd79b3d5f55,0.2,0.2,0.2,0.2,0.2
89454bb2320c9229d632ec7784b62b23,0.2,0.2,0.2,0.2,0.2
2cfedb60131e1ea68e6654b24d04620c,0.2,0.2,0.2,0.2,0.2
bccca695647870d83e862c8153db1e83,0.2,0.2,0.2,0.2,0.2
395a8a7cf6bbbcd1a4fddd1f592d9e3b,0.2,0.2,0.2,0.2,0.2
8c5c80dddb0222eba781a406f1d43071,0.2,0.2,0.2,0.2,0.2
881376d3634144b93bb2687c388cd8df,0.2,0.2,0.2,0.2,0.2
0fbd54d057fa098986fd161597049f53,0.2,0.2,0.2,0.2,0.2
0a4e1b6acdb05302275c91cfc959980e,0.2,0.2,0.2,0.2,0.2
04f1f0177259d6633daec014e07f2568,0.2,0.2,0.2,0.2,0.2
d6fe0539f89771665aa21cd117c814de,0.2,0.2,0.2,0.2,0.2
29e1c181d31feb223fe9f5d425afad70,0.2,0.2,0.2,0.2,0.2
df43fb37643c81f801dcdbbe3ae63ad3,0.2,0.2,0.2,0.2,0.2
cf1bac255b455bf51a42c9c8dfeddff1,0.2,0.2,0.2,0.2,0.2
47b9cd949297a5a3667795fe80ae89f4,0.2,0.2,0.2,0.2,0.2
48faa12b84ae32d1bdfbf69945147ca2,0.2,0.2,0.2,0.2,0.2
8352e53426eccb8134ecb5b3dc9230aa,0.2,0.2,0.2,0.2,0.2
8b7b75ba3039d66ca056ba8792c57703,0.2,0.2,0.2,0.2,0.2
67b2f94b2698494a00e30aef2c358001,0.2,0.2,0.2,0.2,0.2
63580c2eb61942c7e523737b8509254b,0.2,0.2,0.2,0.2,0.2
ec7bfd8975bb9216cd68d9bca91ee11a,0.2,0.2,0.2,0.2,0.2
56cca10e2d6b05e2248850067eada0b9,0.2,0.2,0.2,0.2,0.2
74afa81d885de1793749e6f4745dbe84,0.2,0.2,0.2,0.2,0.2
c8535e89d3d6129bd4c0290a6eb9e6b5,0.2,0.2,0.2,0.2,0.2
dbaf1293b4689cb421604c0bbb8f993f,0.2,0.2,0.2,0.2,0.2
be1aca0baf25cffd00e5cb8370eaf77f,0.2,0.2,0.2,0.2,0.2
e272ef0ebcc5ca48dde2287a988c1240,0.2,0.2,0.2,0.2,0.2
410f330d9db3ebd68ea119eefcdbb1bc,0.2,0.2,0.2,0.2,0.2
5cd160b864d354fd8ae4f1785571ac8d,0.2,0.2,0.2,0.2,0.2
880faadf766875ed2b2514da572111fc,0.2,0.2,0.2,0.2,0.2
7c3af3569fa9d7ab6f2575fcffc26267,0.2,0.2,0.2,0.2,0.2
a8a35cfdfce482e2415f38c28c3c5b78,0.2,0.2,0.2,0.2,0.2
6fe7c204383aea60d06230ce67701796,0.2,0.2,0.2,0.2,0.2
b724ec1e01335272855c70ceef128305,0.2,0.2,0.2,0.2,0.2
d387b9f14b05bf0878bfc94acec81bd0,0.2,0.2,0.2,0.2,0.2
65b628f2464534dbe06bb729abff2575,0.2,0.2,0.2,0.2,0.2
521deda21a0c603ab06ac74fd13334ec,0.2,0.2,0.2,0.2,0.2
14c894bc6af6ca45b44bcf5133e08e67,0.2,0.2,0.2,0.2,0.2
637dff7755bc66a3308f5433f28e8b35,0.2,0.2,0.2,0.2,0.2
1314ca91d96322e365d20bcc9a17cac2,0.2,0.2,0.2,0.2,0.2
b3047735c0a135d38d9d1d94a9286c84,0.2,0.2,0.2,0.2,0.2
bfd7f4f578f83927413bf2d971ab9f0f,0.2,0.2,0.2,0.2,0.2
fac514dee65f45de1a93d03a02767832,0.2,0.2,0.2,0.2,0.2
8bc54bd3bd6b0f3a6f458bf59adf4e1c,0.2,0.2,0.2,0.2,0.2
4adf5eb9f48b0bb7460bb16ffaff46f4,0.2,0.2,0.2,0.2,0.2
f6fe70bd346413da4952c1a981a50016,0.2,0.2,0.2,0.2,0.2
a9bfe6762f2fa821271b5e78e3718550,0.2,0.2,0.2,0.2,0.2
e53d336054e1a93a3e47dd2b6a54e141,0.2,0.2,0.2,0.2,0.2
903a1092c3c38f3c11ff6954ac7a5509,0.2,0.2,0.2,0.2,0.2
3388a2f187b2b032c0e629c4132924cf,0.2,0.2,0.2,0.2,0.2
8efae8b02d17a234c3ccc553b54f1ae0,0.2,0.2,0.2,0.2,0.2
fcf1ec7afe06fee957e5df10d96a1337,0.2,0.2,0.2,0.2,0.2
982d7196c415c078c71197bd935a7253,0.2,0.2,0.2,0.2,0.2
1e5437c17eb2ce00b6153d5bd3c0633f,0.2,0.2,0.2,0.2,0.2
aab31249e04e395db6f38aedd8e04880,0.2,0.2,0.2,0.2,0.2
22bd3586979ea5b30f2c98c524560549,0.2,0.2,0.2,0.2,0.2
617f3371cb39c5fc3a4fe9e0e9fb8b4b,0.2,0.2,0.2,0.2,0.2
4fec004ce329618124e281164bc74c25,0.2,0.2,0.2,0.2,0.2
2cbcaf58468c51174f89159500078121,0.2,0.2,0.2,0.2,0.2
893f0f2ba42c658fce98256ef945225e,0.2,0.2,0.2,0.2,0.2
021fa85d872ec2db94f08ca3bb62c6e8,0.2,0.2,0.2,0.2,0.2
